High,Low,Open,Close,Volume,Adj Close,Label
22.030000686645500,21.1299991607666,21.190000534057600,21.979999542236300,1969300,21.979999542236300,1
22.149999618530300,20.190000534057600,22.0,20.40999984741210,2195800,20.40999984741210,1
20.75,20.309999465942400,20.690000534057600,20.600000381469700,597700,20.600000381469700,1
21.170000076293900,20.299999237060500,20.43000030517580,20.989999771118200,643600,20.989999771118200,1
21.280000686645500,21.010000228881800,21.149999618530300,21.1200008392334,332000,21.1200008392334,1
21.260000228881800,20.31999969482420,21.059999465942400,20.459999084472700,313400,20.459999084472700,1
20.639999389648400,20.34000015258790,20.56999969482420,20.43000030517580,141000,20.43000030517580,1
20.790000915527300,20.389999389648400,20.43000030517580,20.43000030517580,267800,20.43000030517580,1
20.700000762939500,20.06999969482420,20.440000534057600,20.239999771118200,171200,20.239999771118200,1
20.280000686645500,20.030000686645500,20.200000762939500,20.239999771118200,244000,20.239999771118200,1
20.850000381469700,20.360000610351600,20.639999389648400,20.540000915527300,318200,20.540000915527300,1
21.030000686645500,20.399999618530300,21.0,20.75,294800,20.75,1
20.899999618530300,20.25,20.889999389648400,20.540000915527300,284700,20.540000915527300,1
20.639999389648400,20.219999313354500,20.520000457763700,20.229999542236300,162800,20.229999542236300,1
20.40999984741210,20.0,20.200000762939500,20.049999237060500,245200,20.049999237060500,1
20.690000534057600,20.040000915527300,20.15999984741210,20.649999618530300,312500,20.649999618530300,1
20.950000762939500,20.450000762939500,20.610000610351600,20.75,417100,20.75,1
20.93000030517580,20.549999237060500,20.68000030517580,20.719999313354500,161100,20.719999313354500,1
20.979999542236300,20.729999542236300,20.940000534057600,20.850000381469700,118500,20.850000381469700,1
21.8700008392334,20.510000228881800,20.799999237060500,21.360000610351600,660900,21.360000610351600,1
21.3799991607666,20.649999618530300,21.25,21.0,356500,21.0,1
21.5,20.959999084472700,21.389999389648400,21.190000534057600,224200,21.190000534057600,1
21.850000381469700,21.049999237060500,21.139999389648400,21.84000015258790,280600,21.84000015258790,1
22.75,21.309999465942400,21.940000534057600,21.40999984741210,455800,21.40999984741210,1
21.8799991607666,21.049999237060500,21.68000030517580,21.25,322500,21.25,1
22.5,21.15999984741210,21.280000686645500,21.770000457763700,372600,21.770000457763700,1
25.329999923706100,22.149999618530300,22.600000381469700,24.899999618530300,1874000,24.899999618530300,1
24.969999313354500,23.719999313354500,24.8700008392334,24.440000534057600,1011000,24.440000534057600,1
25.0,24.030000686645500,24.5,24.979999542236300,509500,24.979999542236300,1
25.690000534057600,24.049999237060500,25.0,24.6299991607666,956400,24.6299991607666,1
29.969999313354500,24.049999237060500,24.479999542236300,29.360000610351600,3060500,29.360000610351600,1
29.100000381469700,27.329999923706100,28.600000381469700,28.040000915527300,1945300,28.040000915527300,1
30.5,28.06999969482420,28.25,29.84000015258790,2729100,29.84000015258790,1
32.939998626709000,30.219999313354500,30.219999313354500,30.799999237060500,2622900,30.799999237060500,1
31.399999618530300,28.420000076293900,31.0,29.670000076293900,1347600,29.670000076293900,1
30.75,28.610000610351600,30.200000762939500,29.489999771118200,750000,29.489999771118200,1
30.739999771118200,28.920000076293900,30.670000076293900,29.889999389648400,956100,29.889999389648400,1
31.3700008392334,29.700000762939500,30.15999984741210,30.989999771118200,1150500,30.989999771118200,1
33.45000076293950,31.5,31.56999969482420,33.400001525878900,1529700,33.400001525878900,1
35.68000030517580,32.189998626709000,33.290000915527300,34.56999969482420,1577800,34.56999969482420,1
35.970001220703100,34.33000183105470,35.27000045776370,35.470001220703100,1425000,35.470001220703100,1
36.0,34.75,35.599998474121100,35.31999969482420,350600,35.31999969482420,1
35.95000076293950,33.33000183105470,35.40999984741210,34.33000183105470,1145600,34.33000183105470,1
35.33000183105470,33.40999984741210,33.7400016784668,35.33000183105470,2222600,35.33000183105470,1
36.41999816894530,33.45000076293950,35.869998931884800,34.349998474121100,1299200,34.349998474121100,1
34.29999923706060,31.200000762939500,34.0099983215332,32.349998474121100,2007000,32.349998474121100,1
32.25,30.8700008392334,32.0099983215332,31.489999771118200,1160100,31.489999771118200,1
31.450000762939500,29.559999465942400,31.350000381469700,30.309999465942400,1274400,30.309999465942400,1
32.400001525878900,30.049999237060500,30.489999771118200,31.559999465942400,1311300,31.559999465942400,1
32.4900016784668,31.520000457763700,32.47999954223630,32.369998931884800,660000,32.369998931884800,1
32.720001220703100,31.649999618530300,32.5099983215332,32.04999923706060,406000,32.04999923706060,1
32.91999816894530,31.1299991607666,32.04999923706060,31.520000457763700,429400,31.520000457763700,1
31.770000457763700,30.399999618530300,31.639999389648400,30.549999237060500,410400,30.549999237060500,1
30.389999389648400,27.760000228881800,30.290000915527300,28.530000686645500,1765700,28.530000686645500,1
29.969999313354500,28.530000686645500,28.670000076293900,29.600000381469700,742900,29.600000381469700,1
30.90999984741210,29.649999618530300,30.0,30.809999465942400,790100,30.809999465942400,1
31.540000915527300,30.709999084472700,31.34000015258790,31.360000610351600,813000,31.360000610351600,1
32.189998626709000,31.260000228881800,31.639999389648400,31.700000762939500,523400,31.700000762939500,1
32.689998626709000,31.709999084472700,31.799999237060500,32.2599983215332,777700,32.2599983215332,1
32.86000061035160,31.700000762939500,32.25,32.630001068115200,833300,32.630001068115200,1
32.47999954223630,29.920000076293900,31.260000228881800,30.09000015258790,1552600,30.09000015258790,1
28.579999923706100,25.059999465942400,28.020000457763700,25.549999237060500,9301900,25.549999237060500,1
26.75,25.0,25.850000381469700,26.40999984741210,4056300,26.40999984741210,1
28.010000228881800,26.5,27.030000686645500,27.729999542236300,3319200,27.729999542236300,1
27.899999618530300,26.3799991607666,27.700000762939500,26.5,2041100,26.5,1
27.25,26.5,26.56999969482420,26.6299991607666,1417900,26.6299991607666,1
27.0,25.899999618530300,26.84000015258790,26.6200008392334,1283000,26.6200008392334,1
26.950000762939500,26.020000457763700,26.65999984741210,26.670000076293900,1187400,26.670000076293900,1
26.899999618530300,26.190000534057600,26.479999542236300,26.829999923706100,1446700,26.829999923706100,1
28.0,26.809999465942400,26.829999923706100,27.8799991607666,2061200,27.8799991607666,1
28.579999923706100,27.899999618530300,28.0,28.239999771118200,2247900,28.239999771118200,1
28.68000030517580,28.049999237060500,28.170000076293900,28.450000762939500,1342700,28.450000762939500,1
28.709999084472700,26.920000076293900,28.59000015258790,26.959999084472700,1710200,26.959999084472700,1
27.399999618530300,26.520000457763700,27.010000228881800,26.959999084472700,964400,26.959999084472700,1
26.969999313354500,26.15999984741210,26.959999084472700,26.219999313354500,723600,26.219999313354500,1
26.579999923706100,25.610000610351600,26.149999618530300,25.75,1192000,25.75,1
25.639999389648400,24.75,25.479999542236300,25.639999389648400,1621700,25.639999389648400,1
25.469999313354500,23.75,25.270000457763700,24.030000686645500,2371500,24.030000686645500,1
24.450000762939500,22.3700008392334,24.030000686645500,22.6200008392334,2279900,22.6200008392334,1
23.59000015258790,22.709999084472700,23.1200008392334,23.040000915527300,1217000,23.040000915527300,1
24.809999465942400,23.229999542236300,23.530000686645500,24.489999771118200,1645100,24.489999771118200,1
24.889999389648400,24.020000457763700,24.649999618530300,24.68000030517580,1271500,24.68000030517580,1
24.8799991607666,24.100000381469700,24.709999084472700,24.75,1079900,24.75,1
25.079999923706100,24.530000686645500,24.739999771118200,24.920000076293900,895700,24.920000076293900,1
24.8799991607666,23.75,24.8799991607666,24.010000228881800,1048400,24.010000228881800,1
24.1200008392334,23.5,24.049999237060500,24.100000381469700,830300,24.100000381469700,1
24.729999542236300,23.540000915527300,24.309999465942400,23.90999984741210,707800,23.90999984741210,1
24.18000030517580,23.670000076293900,24.15999984741210,23.940000534057600,569500,23.940000534057600,1
23.899999618530300,23.149999618530300,23.81999969482420,23.6299991607666,512000,23.6299991607666,1
23.670000076293900,23.219999313354500,23.440000534057600,23.459999084472700,544000,23.459999084472700,1
23.260000228881800,22.8799991607666,23.260000228881800,23.06999969482420,895100,23.06999969482420,1
25.25,23.0,23.780000686645500,24.489999771118200,3504900,24.489999771118200,1
24.18000030517580,22.790000915527300,24.1299991607666,23.209999084472700,2635600,23.209999084472700,1
23.639999389648400,22.809999465942400,23.260000228881800,23.219999313354500,836100,23.219999313354500,1
23.75,22.940000534057600,23.25,23.25,634500,23.25,1
24.139999389648400,23.049999237060500,23.639999389648400,23.079999923706100,1283100,23.079999923706100,1
23.170000076293900,22.559999465942400,23.010000228881800,22.84000015258790,953700,22.84000015258790,1
24.969999313354500,23.06999969482420,23.100000381469700,24.729999542236300,4115100,24.729999542236300,1
25.489999771118200,23.549999237060500,24.6299991607666,23.600000381469700,2618400,23.600000381469700,1
23.489999771118200,22.959999084472700,23.329999923706100,23.18000030517580,2370700,23.18000030517580,1
23.0,21.780000686645500,22.8799991607666,21.8700008392334,2064600,21.8700008392334,1
22.5,21.110000610351600,22.18000030517580,21.829999923706100,1605600,21.829999923706100,1
22.579999923706100,21.5,21.780000686645500,22.530000686645500,1055300,22.530000686645500,1
23.850000381469700,22.690000534057600,22.809999465942400,23.610000610351600,1346300,23.610000610351600,1
24.100000381469700,23.5,23.739999771118200,23.889999389648400,1051200,23.889999389648400,1
24.31999969482420,23.700000762939500,24.049999237060500,23.940000534057600,1106400,23.940000534057600,1
24.280000686645500,23.729999542236300,23.81999969482420,24.020000457763700,663300,24.020000457763700,1
24.790000915527300,24.059999465942400,24.479999542236300,24.360000610351600,640200,24.360000610351600,1
24.989999771118200,23.780000686645500,24.479999542236300,24.950000762939500,1580100,24.950000762939500,1
25.399999618530300,24.700000762939500,24.93000030517580,24.940000534057600,2033600,24.940000534057600,1
24.959999084472700,24.0,24.600000381469700,24.65999984741210,1399900,24.65999984741210,1
24.989999771118200,24.270000457763700,24.65999984741210,24.719999313354500,924800,24.719999313354500,1
24.489999771118200,23.729999542236300,24.440000534057600,24.010000228881800,1017000,24.010000228881800,1
24.25,23.530000686645500,23.850000381469700,24.06999969482420,930800,24.06999969482420,1
24.0,23.200000762939500,23.81999969482420,23.25,1166000,23.25,1
22.959999084472700,21.799999237060500,22.200000762939500,22.950000762939500,1318800,22.950000762939500,1
23.25,22.690000534057600,22.860000610351600,22.81999969482420,1169700,22.81999969482420,1
23.43000030517580,22.639999389648400,23.239999771118200,22.809999465942400,922600,22.809999465942400,1
23.190000534057600,22.510000228881800,23.190000534057600,22.959999084472700,687900,22.959999084472700,1
23.049999237060500,22.540000915527300,23.049999237060500,22.729999542236300,411700,22.729999542236300,1
22.860000610351600,22.0,22.729999542236300,22.190000534057600,582900,22.190000534057600,1
22.270000457763700,21.770000457763700,22.110000610351600,22.209999084472700,422800,22.209999084472700,1
22.3799991607666,21.979999542236300,22.139999389648400,22.329999923706100,462200,22.329999923706100,1
23.0,22.399999618530300,22.43000030517580,22.75,568000,22.75,1
23.540000915527300,22.549999237060500,22.700000762939500,23.25,1058100,23.25,1
24.0,23.209999084472700,23.299999237060500,23.920000076293900,755400,23.920000076293900,1
24.489999771118200,23.010000228881800,24.110000610351600,23.709999084472700,1223300,23.709999084472700,1
28.709999084472700,26.5,26.549999237060500,27.75,11517800,27.75,1
28.18000030517580,26.56999969482420,27.450000762939500,26.65999984741210,2864800,26.65999984741210,1
27.0,25.229999542236300,26.829999923706100,25.829999923706100,2609300,25.829999923706100,1
27.0,25.690000534057600,25.899999618530300,26.700000762939500,3180900,26.700000762939500,1
27.010000228881800,25.799999237060500,26.989999771118200,26.489999771118200,1288300,26.489999771118200,1
27.940000534057600,26.450000762939500,26.850000381469700,27.239999771118200,2810300,27.239999771118200,1
27.600000381469700,26.360000610351600,27.579999923706100,26.489999771118200,1946400,26.489999771118200,1
26.530000686645500,25.020000457763700,26.469999313354500,25.270000457763700,1369400,25.270000457763700,1
25.209999084472700,24.299999237060500,25.079999923706100,24.649999618530300,1357400,24.649999618530300,1
25.690000534057600,24.809999465942400,25.1299991607666,24.93000030517580,1211500,24.93000030517580,1
25.280000686645500,24.200000762939500,24.8700008392334,25.139999389648400,983400,25.139999389648400,1
26.18000030517580,25.40999984741210,25.649999618530300,25.579999923706100,943500,25.579999923706100,1
25.6200008392334,24.360000610351600,25.1299991607666,25.030000686645500,1033900,25.030000686645500,1
25.260000228881800,24.649999618530300,25.260000228881800,25.15999984741210,548700,25.15999984741210,1
26.09000015258790,25.299999237060500,25.700000762939500,25.75,837200,25.75,1
26.979999542236300,25.59000015258790,25.850000381469700,26.739999771118200,1386100,26.739999771118200,1
26.729999542236300,25.969999313354500,26.700000762939500,26.389999389648400,800900,26.389999389648400,1
27.25,26.309999465942400,26.65999984741210,26.93000030517580,1400000,26.93000030517580,1
27.360000610351600,26.6299991607666,26.93000030517580,27.079999923706100,996900,27.079999923706100,1
27.690000534057600,26.719999313354500,27.06999969482420,27.65999984741210,1600000,27.65999984741210,1
27.8700008392334,27.420000076293900,27.690000534057600,27.600000381469700,726000,27.600000381469700,1
27.799999237060500,27.059999465942400,27.600000381469700,27.450000762939500,784600,27.450000762939500,1
27.389999389648400,26.5,27.3799991607666,26.8700008392334,913900,26.8700008392334,1
27.0,25.75,26.780000686645500,26.690000534057600,1044500,26.690000534057600,1
27.440000534057600,26.170000076293900,27.200000762939500,26.440000534057600,1218500,26.440000534057600,1
27.700000762939500,26.6200008392334,26.899999618530300,27.1200008392334,981700,27.1200008392334,1
28.0,26.850000381469700,27.0,27.90999984741210,916400,27.90999984741210,1
28.950000762939500,27.90999984741210,28.239999771118200,28.329999923706100,1535300,28.329999923706100,1
28.299999237060500,26.920000076293900,28.200000762939500,27.06999969482420,962500,27.06999969482420,1
27.739999771118200,26.649999618530300,27.06999969482420,27.670000076293900,628000,27.670000076293900,1
28.190000534057600,27.299999237060500,28.0,27.549999237060500,661500,27.549999237060500,1
27.989999771118200,26.549999237060500,27.989999771118200,26.600000381469700,755700,26.600000381469700,1
27.0,25.719999313354500,27.0,25.959999084472700,1234200,25.959999084472700,1
26.469999313354500,25.520000457763700,26.100000381469700,26.350000381469700,729500,26.350000381469700,1
28.440000534057600,26.600000381469700,27.030000686645500,28.200000762939500,2655100,28.200000762939500,1
28.280000686645500,27.350000381469700,28.260000228881800,27.969999313354500,842500,27.969999313354500,1
27.6200008392334,26.6200008392334,27.6200008392334,26.81999969482420,863600,26.81999969482420,1
27.5,26.600000381469700,27.020000457763700,26.719999313354500,613700,26.719999313354500,1
29.010000228881800,26.170000076293900,26.899999618530300,28.979999542236300,4693100,28.979999542236300,1
29.760000228881800,28.100000381469700,28.81999969482420,29.479999542236300,3336900,29.479999542236300,1
29.670000076293900,28.81999969482420,29.540000915527300,29.549999237060500,1687100,29.549999237060500,1
30.280000686645500,29.549999237060500,29.690000534057600,30.139999389648400,3290500,30.139999389648400,1
30.100000381469700,28.3799991607666,30.0,28.520000457763700,1529900,28.520000457763700,1
29.31999969482420,28.510000228881800,28.520000457763700,28.760000228881800,986300,28.760000228881800,1
31.5,29.5,29.950000762939500,30.1299991607666,6209200,30.1299991607666,1
30.1299991607666,28.260000228881800,30.100000381469700,28.700000762939500,2331100,28.700000762939500,1
29.389999389648400,28.260000228881800,28.940000534057600,28.3700008392334,1222100,28.3700008392334,1
28.600000381469700,27.020000457763700,28.440000534057600,27.1200008392334,1695900,27.1200008392334,1
28.100000381469700,27.100000381469700,27.43000030517580,27.6200008392334,1603200,27.6200008392334,1
28.299999237060500,27.350000381469700,27.520000457763700,27.860000610351600,1566600,27.860000610351600,1
28.8799991607666,27.8799991607666,28.06999969482420,28.43000030517580,1713400,28.43000030517580,1
29.700000762939500,28.520000457763700,28.540000915527300,28.600000381469700,1573400,28.600000381469700,1
28.450000762939500,27.06999969482420,28.440000534057600,27.31999969482420,1345000,27.31999969482420,1
28.0,25.739999771118200,27.670000076293900,26.5,1842200,26.5,1
27.700000762939500,26.139999389648400,26.8700008392334,26.5,1714000,26.5,1
26.459999084472700,25.5,26.290000915527300,26.010000228881800,1537800,26.010000228881800,1
27.729999542236300,26.0,26.239999771118200,27.530000686645500,1496000,27.530000686645500,1
28.25,27.100000381469700,27.3700008392334,27.209999084472700,1475600,27.209999084472700,1
27.719999313354500,26.209999084472700,27.200000762939500,27.709999084472700,1170000,27.709999084472700,1
27.969999313354500,27.260000228881800,27.639999389648400,27.56999969482420,3608500,27.56999969482420,1
28.280000686645500,27.309999465942400,27.729999542236300,27.459999084472700,1809400,27.459999084472700,1
28.25,27.670000076293900,27.790000915527300,28.110000610351600,889200,28.110000610351600,1
29.09000015258790,28.06999969482420,28.5,28.290000915527300,1461800,28.290000915527300,1
29.329999923706100,28.399999618530300,28.5,29.1299991607666,946700,29.1299991607666,1
29.600000381469700,28.799999237060500,29.06999969482420,29.020000457763700,854900,29.020000457763700,1
29.520000457763700,28.709999084472700,29.020000457763700,29.139999389648400,996000,29.139999389648400,1
29.139999389648400,28.549999237060500,29.139999389648400,28.959999084472700,926900,28.959999084472700,1
30.0,29.010000228881800,29.139999389648400,29.729999542236300,1327900,29.729999542236300,1
29.889999389648400,28.59000015258790,29.889999389648400,28.809999465942400,1240600,28.809999465942400,1
28.530000686645500,28.0,28.399999618530300,28.350000381469700,975800,28.350000381469700,1
29.09000015258790,28.0,28.3700008392334,28.170000076293900,1045400,28.170000076293900,1
29.030000686645500,27.899999618530300,28.43000030517580,28.639999389648400,1066000,28.639999389648400,1
28.959999084472700,27.25,28.530000686645500,27.610000610351600,1159000,27.610000610351600,1
27.829999923706100,27.399999618530300,27.790000915527300,27.579999923706100,709000,27.579999923706100,1
27.450000762939500,26.6299991607666,27.34000015258790,27.229999542236300,851900,27.229999542236300,1
28.110000610351600,27.540000915527300,27.579999923706100,27.889999389648400,1026100,27.889999389648400,1
30.440000534057600,27.799999237060500,28.0,28.690000534057600,3048300,28.690000534057600,1
29.15999984741210,28.100000381469700,28.90999984741210,28.700000762939500,1011500,28.700000762939500,1
29.540000915527300,28.549999237060500,28.700000762939500,29.290000915527300,583500,29.290000915527300,1
29.25,28.440000534057600,29.010000228881800,28.489999771118200,673300,28.489999771118200,1
28.770000457763700,27.969999313354500,28.309999465942400,28.0,760600,28.0,1
28.5,27.510000228881800,28.5,27.639999389648400,958500,27.639999389648400,1
28.549999237060500,27.540000915527300,27.600000381469700,28.170000076293900,938700,28.170000076293900,1
28.399999618530300,27.5,27.799999237060500,28.170000076293900,948200,28.170000076293900,1
28.979999542236300,28.209999084472700,28.670000076293900,28.770000457763700,1164900,28.770000457763700,1
29.200000762939500,27.270000457763700,28.690000534057600,27.34000015258790,1549400,27.34000015258790,1
27.829999923706100,26.34000015258790,27.5,27.200000762939500,1794500,27.200000762939500,1
26.889999389648400,24.670000076293900,26.510000228881800,24.75,3064500,24.75,1
25.3799991607666,22.829999923706100,24.989999771118200,24.239999771118200,1964400,24.239999771118200,1
24.440000534057600,23.100000381469700,23.100000381469700,23.639999389648400,2608500,23.639999389648400,1
25.450000762939500,23.700000762939500,24.149999618530300,25.059999465942400,1333400,25.059999465942400,1
25.440000534057600,23.6299991607666,25.440000534057600,23.81999969482420,1564200,23.81999969482420,1
25.75,24.0,24.040000915527300,25.299999237060500,836500,25.299999237060500,1
27.139999389648400,25.360000610351600,25.600000381469700,26.309999465942400,1009100,26.309999465942400,1
26.75,25.93000030517580,26.6200008392334,26.229999542236300,738600,26.229999542236300,1
26.540000915527300,25.829999923706100,26.1299991607666,26.100000381469700,537700,26.100000381469700,1
26.649999618530300,25.510000228881800,26.389999389648400,25.829999923706100,643700,25.829999923706100,1
25.149999618530300,23.469999313354500,25.0,24.260000228881800,1056600,24.260000228881800,1
24.219999313354500,22.0,23.860000610351600,22.299999237060500,1375300,22.299999237060500,1
23.799999237060500,21.68000030517580,23.110000610351600,21.950000762939500,986100,21.950000762939500,1
23.110000610351600,21.5,21.93000030517580,22.959999084472700,869000,22.959999084472700,1
23.93000030517580,22.829999923706100,23.100000381469700,23.8700008392334,684300,23.8700008392334,1
23.8700008392334,22.899999618530300,23.8700008392334,23.110000610351600,679800,23.110000610351600,1
23.950000762939500,22.06999969482420,22.709999084472700,23.729999542236300,761800,23.729999542236300,1
24.850000381469700,24.020000457763700,24.219999313354500,24.709999084472700,803400,24.709999084472700,1
24.770000457763700,24.09000015258790,24.5,24.6299991607666,366200,24.6299991607666,1
25.5,24.280000686645500,24.799999237060500,24.739999771118200,823800,24.739999771118200,1
24.8700008392334,23.84000015258790,24.65999984741210,24.0,848100,24.0,1
23.989999771118200,22.68000030517580,23.65999984741210,23.06999969482420,769900,23.06999969482420,1
23.200000762939500,22.290000915527300,22.5,22.940000534057600,809800,22.940000534057600,1
24.0,23.280000686645500,23.389999389648400,23.84000015258790,459200,23.84000015258790,1
24.030000686645500,23.280000686645500,23.579999923706100,23.610000610351600,505700,23.610000610351600,1
23.56999969482420,22.549999237060500,23.3700008392334,22.969999313354500,669300,22.969999313354500,1
23.309999465942400,22.450000762939500,22.5,22.8799991607666,566600,22.8799991607666,1
24.100000381469700,22.75,23.010000228881800,24.079999923706100,726500,24.079999923706100,1
24.84000015258790,23.790000915527300,24.25,24.34000015258790,830800,24.34000015258790,1
24.93000030517580,24.329999923706100,24.579999923706100,24.81999969482420,562600,24.81999969482420,1
25.84000015258790,24.489999771118200,24.780000686645500,25.799999237060500,1417100,25.799999237060500,1
25.809999465942400,23.81999969482420,24.950000762939500,25.770000457763700,1157400,25.770000457763700,1
26.600000381469700,25.670000076293900,25.979999542236300,26.010000228881800,1180400,26.010000228881800,1
26.950000762939500,25.700000762939500,25.950000762939500,25.850000381469700,987600,25.850000381469700,1
26.110000610351600,24.8799991607666,25.639999389648400,25.6299991607666,775800,25.6299991607666,1
26.6200008392334,25.350000381469700,25.489999771118200,26.3799991607666,1156400,26.3799991607666,1
26.520000457763700,24.899999618530300,26.520000457763700,25.520000457763700,934800,25.520000457763700,1
26.989999771118200,25.56999969482420,26.0,26.190000534057600,674500,26.190000534057600,1
26.5,24.510000228881800,26.0,24.59000015258790,723300,24.59000015258790,1
25.81999969482420,23.549999237060500,25.719999313354500,24.1200008392334,929600,24.1200008392334,1
24.889999389648400,23.489999771118200,24.799999237060500,24.389999389648400,1336100,24.389999389648400,1
25.0,23.25,24.950000762939500,23.729999542236300,1023200,23.729999542236300,1
24.31999969482420,22.93000030517580,23.290000915527300,23.65999984741210,1200300,23.65999984741210,1
